"","age3","sex2","race3","educat4","povgap4","pov2","svefreq2","foodindsev","qweight_pu","x1_sampcts","x1_popcts","wts","sampled_x1_label","abcat","dfcat","cdcat","bccat","nj","J_cell","grp1id","grp2id","grp3id","grp4id","grp5id","grp6id","grp7id"
"771","2","2","2","2","3","2","2","1",6617,8,17338,2167.25,151,"2","3","6","2",3,249,1,0,0,0,0,0,0
"772","3","2","1","4","4","2","2","0",3608,83,94931,1143.74698795181,237,"3","4","4","1",7,395,1,1,0,0,0,0,1
"773","1","2","2","1","1","1","1","0",4981,10,128276,12827.6,59,"1","1","5","2",4,97,0,0,1,1,0,0,0
"774","3","1","1","4","3","2","1","0",4184,23,41557,1806.82608695652,189,"1","1","4","1",21,314,0,0,0,0,0,0,0
"775","3","2","1","3","1","1","1","0",4941,22,45927,2087.59090909091,230,"3","1","3","1",17,382,0,0,1,0,0,0,0
"776","1","1","3","1","3","2","1","0",1548,2,64882,32441,30,"1","1","9","1",2,48,0,0,0,0,0,0,0
"777","3","2","2","2","4","2","2","0",1771,9,11679,1297.66666666667,245,"3","4","6","2",2,409,1,1,0,0,0,0,0
"778","2","2","3","4","1","1","1","0",2087,9,16582,1842.44444444444,172,"2","1","12","3",6,286,0,0,1,0,0,0,0
"779","2","2","1","4","3","2","1","0",1301,27,42118,1559.92592592593,143,"2","1","4","1",26,235,0,0,0,0,0,0,0
"780","3","1","3","4","4","2","1","0",1779,18,19365,1075.83333333333,222,"1","1","12","1",17,370,0,0,0,0,0,0,0
"781","1","2","1","2","4","2","1","0",3134,4,9640,2410,50,"1","1","2","1",3,81,0,0,0,0,0,0,0
"782","3","2","3","1","1","2","2","1",5743,54,85439,1582.2037037037,254,"3","1","9","3",19,426,1,0,0,0,0,0,0
"783","2","2","2","4","4","2","1","0",2938,18,22583,1254.61111111111,160,"2","1","8","2",13,264,0,0,0,0,0,0,0
"784","2","1","3","2","1","1","2","1",1270,13,27187,2091.30769230769,120,"1","1","10","1",7,198,1,0,0,0,1,0,0
"785","3","2","2","4","1","2","1","1",5871,14,12656,904,250,"3","1","8","2",8,418,0,0,1,1,0,0,0
"786","3","2","3","4","2","2","1","0",2036,9,6841,760.111111111111,267,"3","1","12","3",6,449,0,0,0,0,0,0,0
"787","3","1","3","4","1","2","1","0",9175,6,16117,2686.16666666667,219,"1","1","12","1",5,366,0,0,1,0,0,0,0
"788","3","2","3","4","1","1","1","0",16385,24,13255,552.291666666667,266,"3","1","12","3",13,447,0,0,1,0,0,0,0
"789","3","1","2","4","1","2","1","0",3332,9,6783,753.666666666667,203,"1","1","8","1",6,337,0,0,1,1,0,0,0
"790","3","1","1","4","2","2","1","0",4480,18,22873,1270.72222222222,188,"1","1","4","1",17,312,0,0,0,0,0,0,0
"791","3","2","1","2","4","2","2","0",602,12,31034,2586.16666666667,229,"3","4","2","1",2,381,1,1,0,0,0,0,0
"792","1","2","3","3","3","2","2","0",1490,13,29405,2261.92307692308,84,"1","3","11","3",5,145,1,0,0,0,0,1,0
"793","2","2","1","3","1","1","1","0",4929,5,20051,4010.2,137,"2","1","3","1",4,223,0,0,1,0,0,0,0
"794","2","2","3","3","3","2","1","0",3176,8,12911,1613.875,170,"2","1","11","3",3,282,0,0,0,0,0,0,0
"795","1","2","1","4","4","2","1","0",774,27,97535,3612.40740740741,58,"1","1","4","1",24,95,0,0,0,0,0,0,0
"796","3","1","3","4","3","2","1","0",1665,5,16680,3336,221,"1","1","12","1",5,369,0,0,0,0,0,0,0
"797","3","1","1","4","4","2","1","0",7442,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"798","1","2","3","3","1","2","2","0",4211,35,48700,1391.42857142857,82,"1","1","11","3",13,141,1,0,0,0,0,1,0
"799","3","1","3","4","4","2","1","0",2950,18,19365,1075.83333333333,222,"1","1","12","1",17,370,0,0,0,0,0,0,0
"800","3","1","1","1","1","2","1","0",16537,4,47571,11892.75,176,"1","1","1","1",3,294,0,0,1,0,0,0,0
"801","3","1","1","4","2","2","1","0",9303,18,22873,1270.72222222222,188,"1","1","4","1",17,312,0,0,0,0,0,0,0
"802","1","2","3","3","1","2","1","0",2162,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"803","1","1","3","1","3","2","1","0",3230,2,64882,32441,30,"1","1","9","1",2,48,0,0,0,0,0,0,0
"804","2","2","3","4","2","2","1","0",5187,6,13051,2175.16666666667,173,"2","1","12","3",2,288,0,0,0,0,0,0,0
"805","1","1","3","3","3","2","1","0",5475,7,27798,3971.14285714286,38,"1","1","11","1",6,61,0,0,0,0,0,0,0
"806","2","1","1","3","4","2","1","0",2151,5,23573,4714.6,100,"1","1","3","1",5,166,0,0,0,0,0,0,0
"807","1","1","2","3","1","2","1","0",3620,10,26460,2646,20,"1","1","7","1",7,33,0,0,1,1,0,0,0
"808","2","1","1","3","2","2","1","0",470,1,10160,10160,98,"1","1","3","1",1,163,0,0,0,0,0,0,0
"809","2","1","3","2","1","1","2","0",1278,13,27187,2091.30769230769,120,"1","1","10","1",7,198,1,0,0,0,1,0,0
"810","3","2","1","2","1","1","1","0",4669,20,87041,4352.05,226,"3","1","2","1",15,376,0,0,1,0,0,0,0
"811","3","2","2","4","3","2","2","0",1981,19,17668,929.894736842105,252,"3","3","8","2",2,422,1,0,0,0,0,0,1
"812","2","2","2","4","4","2","1","0",2357,18,22583,1254.61111111111,160,"2","1","8","2",13,264,0,0,0,0,0,0,0
"813","3","2","1","4","4","2","1","1",2859,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"814","1","1","3","2","1","1","2","0",4265,22,40735,1851.59090909091,32,"1","1","10","1",8,51,1,0,0,0,1,1,0
"815","3","2","1","3","1","1","2","1",2645,22,45927,2087.59090909091,230,"3","1","3","1",5,383,1,0,0,0,0,0,0
"816","1","2","1","4","1","2","1","0",1467,5,62249,12449.8,55,"1","1","4","1",4,89,0,0,1,0,0,0,0
"817","3","1","1","2","1","2","2","0",23664,8,54000,6750,179,"1","1","2","1",2,299,1,0,0,0,1,0,0
"818","3","2","1","4","4","2","1","0",1138,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"819","2","2","3","3","1","1","1","0",1407,11,20055,1823.18181818182,168,"2","1","11","3",9,278,0,0,1,0,0,0,0
"820","3","1","2","2","1","2","1","0",5826,22,25556,1161.63636363636,195,"1","1","6","1",13,323,0,0,1,1,0,0,0
"821","1","1","3","2","1","2","1","0",1730,22,40735,1851.59090909091,32,"1","1","10","1",14,50,0,0,1,0,0,0,0
"822","3","1","1","3","1","1","1","0",7968,7,27791,3970.14285714286,183,"1","1","3","1",6,304,0,0,1,0,0,0,0
"823","3","2","3","2","3","2","1","0",5248,9,15782,1753.55555555556,260,"3","1","10","3",6,435,0,0,0,0,0,0,0
"824","3","2","2","2","3","2","1","0",956,13,27315,2101.15384615385,244,"3","1","6","2",11,406,0,0,0,0,0,0,0
"825","3","1","2","4","3","2","1","0",2843,3,9493,3164.33333333333,205,"1","1","8","1",3,341,0,0,0,0,0,0,0
"826","3","2","3","3","3","2","1","0",3560,13,10717,824.384615384615,264,"3","1","11","3",7,443,0,0,0,0,0,0,0
"827","3","1","3","4","2","2","1","0",7406,2,7092,3546,220,"1","1","12","1",2,368,0,0,0,0,0,0,0
"828","2","2","3","4","4","2","1","1",3766,14,31176,2226.85714285714,175,"2","1","12","3",12,292,0,0,0,0,0,0,0
"829","1","2","1","4","3","2","1","0",2195,8,76838,9604.75,57,"1","1","4","1",7,93,0,0,0,0,0,0,0
"830","2","1","3","4","3","2","1","0",11032,5,16682,3336.4,129,"1","1","12","1",3,213,0,0,0,0,0,0,0
"831","1","2","3","3","1","1","1","0",6372,35,48700,1391.42857142857,82,"1","1","11","3",22,140,0,0,1,0,0,0,0
"832","1","2","3","3","3","2","1","0",12902,13,29405,2261.92307692308,84,"1","1","11","3",8,144,0,0,0,0,0,0,0
"833","3","2","2","4","1","1","2","1",1198,14,12656,904,250,"3","1","8","2",6,419,1,0,0,1,0,0,1
"834","1","2","1","2","3","2","1","0",8485,4,18221,4555.25,49,"1","1","2","1",4,80,0,0,0,0,0,0,0
"835","3","1","1","4","4","2","1","0",3298,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"836","1","2","3","2","3","2","2","0",2256,7,11173,1596.14285714286,80,"1","3","10","3",3,137,1,0,0,0,0,1,0
"837","1","2","3","2","1","1","2","0",1849,32,38540,1204.375,78,"1","1","10","3",18,133,1,0,0,0,0,1,0
"838","3","1","1","4","4","2","1","0",8668,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"839","3","2","1","4","4","2","1","0",1725,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"840","3","2","3","1","1","1","1","0",6594,54,85439,1582.2037037037,254,"3","1","9","3",35,425,0,0,1,0,0,0,0
"841","2","2","1","4","4","2","1","0",1821,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"842","2","1","3","4","4","2","1","0",9178,14,26167,1869.07142857143,130,"1","1","12","1",14,215,0,0,0,0,0,0,0
"843","3","1","3","3","1","2","1","0",1950,12,6855,571.25,215,"1","1","11","1",9,358,0,0,1,0,0,0,0
"844","2","1","3","4","4","2","1","0",316,14,26167,1869.07142857143,130,"1","1","12","1",14,215,0,0,0,0,0,0,0
"845","1","1","3","2","4","2","1","0",781,3,10791,3597,35,"1","1","10","1",3,56,0,0,0,0,0,0,0
"846","1","2","1","3","3","2","1","0",6133,5,26757,5351.4,53,"1","1","3","1",5,87,0,0,0,0,0,0,0
"847","3","2","3","4","2","2","1","0",1988,9,6841,760.111111111111,267,"3","1","12","3",6,449,0,0,0,0,0,0,0
"848","2","2","3","2","1","1","2","1",4531,14,35944,2567.42857142857,164,"2","1","10","3",11,272,1,0,0,0,0,0,0
"849","3","1","2","4","1","1","2","1",914,9,6783,753.666666666667,203,"1","1","8","1",3,338,1,0,0,1,1,0,1
"850","3","2","3","4","4","2","1","0",4310,10,18266,1826.6,269,"3","1","12","3",10,452,0,0,0,0,0,0,0
"851","3","2","1","4","3","2","1","0",5873,25,46662,1866.48,236,"3","1","4","1",23,392,0,0,0,0,0,0,0
"852","3","2","2","1","1","2","1","0",10393,26,50035,1924.42307692308,238,"3","1","5","2",19,396,0,0,1,1,0,0,0
"853","3","2","2","3","2","2","1","0",2156,10,15275,1527.5,247,"3","1","7","2",6,412,0,0,0,0,0,0,0
"854","3","2","3","3","1","1","2","0",837,19,17296,910.315789473684,262,"3","1","11","3",9,440,1,0,0,0,0,0,0
"855","1","1","3","3","1","2","2","0",1559,11,39511,3591.90909090909,36,"1","1","11","1",3,58,1,0,0,0,1,1,0
"856","1","2","3","4","4","2","1","0",330,25,41059,1642.36,89,"1","1","12","3",25,153,0,0,0,0,0,0,0
"857","3","1","1","4","4","2","1","0",1918,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"858","1","2","3","3","1","1","2","0",1502,35,48700,1391.42857142857,82,"1","1","11","3",13,141,1,0,0,0,0,1,0
"859","2","2","3","2","4","2","2","0",1223,5,5964,1192.8,167,"2","4","10","3",2,277,1,1,0,0,0,0,0
"860","2","1","3","4","4","2","1","0",1610,14,26167,1869.07142857143,130,"1","1","12","1",14,215,0,0,0,0,0,0,0
"861","3","2","2","3","4","2","1","0",2018,8,14626,1828.25,249,"3","1","7","2",6,416,0,0,0,0,0,0,0
"862","3","2","2","2","3","2","1","0",6493,13,27315,2101.15384615385,244,"3","1","6","2",11,406,0,0,0,0,0,0,0
"863","3","2","1","2","1","2","1","0",917,20,87041,4352.05,226,"3","1","2","1",15,376,0,0,1,0,0,0,0
"864","3","1","1","4","4","2","1","0",5564,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"865","1","2","1","1","1","1","1","0",4977,3,120385,40128.3333333333,44,"1","1","1","1",2,73,0,0,1,0,0,0,0
"866","1","2","3","2","1","1","1","0",4344,32,38540,1204.375,78,"1","1","10","3",14,132,0,0,1,0,0,0,0
"867","3","1","3","1","1","1","1","0",10131,26,53061,2040.80769230769,207,"1","1","9","1",11,344,0,0,1,0,0,0,0
"868","1","1","3","2","1","1","1","0",1894,22,40735,1851.59090909091,32,"1","1","10","1",14,50,0,0,1,0,0,0,0
"869","1","2","3","2","3","2","1","0",2093,7,11173,1596.14285714286,80,"1","1","10","3",4,136,0,0,0,0,0,0,0
"870","2","2","3","1","1","1","2","1",3363,31,49480,1596.12903225806,161,"2","1","9","3",19,267,1,0,0,0,0,0,0
"871","3","1","1","4","4","2","1","0",7756,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"872","2","2","2","1","1","1","2","1",2106,11,20880,1898.18181818182,145,"2","1","5","2",6,240,1,0,0,1,0,0,0
"873","2","1","1","4","1","1","1","0",4168,3,17306,5768.66666666667,101,"1","1","4","1",3,167,0,0,1,0,0,0,0
"874","3","2","1","4","4","2","1","0",6100,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"875","2","1","2","2","3","2","1","0",3486,1,16152,16152,106,"1","1","6","1",1,175,0,0,0,0,0,0,0
"876","1","2","3","2","1","2","1","0",856,32,38540,1204.375,78,"1","1","10","3",14,132,0,0,1,0,0,0,0
"877","3","1","2","4","4","2","1","0",4829,9,14529,1614.33333333333,206,"1","1","8","1",8,342,0,0,0,0,0,0,0
"878","2","1","2","2","1","2","1","0",9396,15,24888,1659.2,105,"1","1","6","1",5,173,0,0,1,1,0,0,0
"879","2","2","3","2","2","2","2","0",4596,2,17330,8665,165,"2","2","10","3",2,273,1,0,0,0,0,0,0
"880","2","2","1","4","4","2","1","0",1756,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"881","1","1","2","1","2","2","1","0",1307,3,49950,16650,13,"1","1","5","1",1,21,0,0,0,0,0,0,0
"882","1","2","1","4","4","2","1","0",8928,27,97535,3612.40740740741,58,"1","1","4","1",24,95,0,0,0,0,0,0,0
"883","1","2","3","4","3","2","2","0",4762,17,34559,2032.88235294118,88,"1","3","12","3",4,152,1,0,0,0,0,1,1
"884","1","2","3","3","1","1","2","1",1478,35,48700,1391.42857142857,82,"1","1","11","3",13,141,1,0,0,0,0,1,0
"885","3","1","2","3","4","2","1","0",8515,4,12861,3215.25,202,"1","1","7","1",3,335,0,0,0,0,0,0,0
"886","1","1","3","2","4","2","1","0",13604,3,10791,3597,35,"1","1","10","1",3,56,0,0,0,0,0,0,0
"887","3","1","1","4","4","2","1","0",6791,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"888","2","2","2","4","4","2","2","0",1952,18,22583,1254.61111111111,160,"2","4","8","2",5,265,1,1,0,0,0,0,1
"889","3","1","3","3","1","2","1","0",6316,12,6855,571.25,215,"1","1","11","1",9,358,0,0,1,0,0,0,0
"890","3","1","3","3","1","2","2","0",876,12,6855,571.25,215,"1","1","11","1",3,359,1,0,0,0,1,0,0
"891","2","2","3","4","1","1","1","1",9346,9,16582,1842.44444444444,172,"2","1","12","3",6,286,0,0,1,0,0,0,0
"892","2","2","2","3","1","1","2","1",3224,15,25781,1718.73333333333,153,"2","1","7","2",6,252,1,0,0,1,0,0,0
"893","3","2","3","1","1","2","1","0",14576,54,85439,1582.2037037037,254,"3","1","9","3",35,425,0,0,1,0,0,0,0
"894","2","2","3","2","1","1","2","1",6744,14,35944,2567.42857142857,164,"2","1","10","3",11,272,1,0,0,0,0,0,0
"895","1","2","2","4","4","2","1","0",1797,6,21449,3574.83333333333,73,"1","1","8","2",6,123,0,0,0,0,0,0,0
"896","2","2","2","1","1","2","1","0",10306,11,20880,1898.18181818182,145,"2","1","5","2",5,239,0,0,1,1,0,0,0
"897","3","1","3","2","2","2","2","0",2316,5,11236,2247.2,212,"1","2","10","1",2,354,1,0,0,0,1,0,0
"898","3","2","1","2","1","2","1","0",11446,20,87041,4352.05,226,"3","1","2","1",15,376,0,0,1,0,0,0,0
"899","3","2","1","3","4","2","1","0",7544,11,25155,2286.81818181818,233,"3","1","3","1",8,387,0,0,0,0,0,0,0
"900","3","1","1","4","1","1","1","0",3514,13,32173,2474.84615384615,187,"1","1","4","1",12,310,0,0,1,0,0,0,0
"901","2","1","3","2","1","1","1","0",1372,13,27187,2091.30769230769,120,"1","1","10","1",6,197,0,0,1,0,0,0,0
"902","1","2","2","2","1","2","2","0",9504,14,30524,2180.28571428571,62,"1","1","6","2",8,102,1,0,0,1,0,1,0
"903","2","2","3","4","3","2","2","0",952,17,20238,1190.47058823529,174,"2","3","12","3",2,291,1,0,0,0,0,0,1
"904","3","1","3","2","4","2","1","0",1473,3,9599,3199.66666666667,214,"1","1","10","1",3,357,0,0,0,0,0,0,0
"905","1","1","2","2","2","2","2","0",344,6,13569,2261.5,17,"1","2","6","1",4,28,1,0,0,0,1,1,0
"906","3","2","1","3","1","2","1","0",8607,22,45927,2087.59090909091,230,"3","1","3","1",17,382,0,0,1,0,0,0,0
"907","1","2","2","3","2","2","2","0",1524,8,19447,2430.875,67,"1","2","7","2",3,112,1,0,0,0,0,1,0
"908","3","2","2","4","2","2","1","0",1636,8,7233,904.125,251,"3","1","8","2",8,420,0,0,0,0,0,0,0
"909","3","1","1","4","3","2","1","0",9999,23,41557,1806.82608695652,189,"1","1","4","1",21,314,0,0,0,0,0,0,0
"910","1","1","2","2","4","2","1","0",1562,6,13094,2182.33333333333,19,"1","1","6","1",5,31,0,0,0,0,0,0,0
"911","3","1","1","4","2","2","1","0",9855,18,22873,1270.72222222222,188,"1","1","4","1",17,312,0,0,0,0,0,0,0
"912","1","2","3","3","1","2","2","1",4680,35,48700,1391.42857142857,82,"1","1","11","3",13,141,1,0,0,0,0,1,0
"913","3","2","3","1","1","1","2","0",2365,54,85439,1582.2037037037,254,"3","1","9","3",19,426,1,0,0,0,0,0,0
"914","3","2","1","4","4","2","1","0",4718,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"915","3","1","2","2","1","1","1","0",4863,22,25556,1161.63636363636,195,"1","1","6","1",13,323,0,0,1,1,0,0,0
"916","3","2","2","1","1","2","2","0",5229,26,50035,1924.42307692308,238,"3","1","5","2",7,397,1,0,0,1,0,0,0
"917","2","2","2","4","4","2","2","0",1757,18,22583,1254.61111111111,160,"2","4","8","2",5,265,1,1,0,0,0,0,1
"918","2","2","3","4","1","1","2","0",378,9,16582,1842.44444444444,172,"2","1","12","3",3,287,1,0,0,0,0,0,1
"919","2","1","3","2","3","2","1","0",4620,1,15313,15313,122,"1","1","10","1",1,201,0,0,0,0,0,0,0
"920","3","2","2","4","3","2","1","0",2020,19,17668,929.894736842105,252,"3","1","8","2",17,421,0,0,0,0,0,0,0
"921","3","2","2","2","1","2","1","0",3813,37,53836,1455.02702702703,242,"3","1","6","2",28,402,0,0,1,1,0,0,0
"922","1","2","3","3","2","2","2","0",1040,11,24113,2192.09090909091,83,"1","2","11","3",6,143,1,0,0,0,0,1,0
"923","1","2","3","4","4","2","1","0",1743,25,41059,1642.36,89,"1","1","12","3",25,153,0,0,0,0,0,0,0
"924","1","2","3","1","1","1","2","0",702,24,193083,8045.125,74,"1","1","9","3",14,125,1,0,0,0,0,1,0
"925","3","1","2","1","3","2","1","0",8384,2,9110,4555,193,"1","1","5","1",2,321,0,0,0,0,0,0,0
"926","2","2","3","1","1","1","2","1",604,31,49480,1596.12903225806,161,"2","1","9","3",19,267,1,0,0,0,0,0,0
"927","3","2","1","4","2","2","1","0",888,6,23136,3856,235,"3","1","4","1",6,391,0,0,0,0,0,0,0
"928","3","1","3","4","4","2","1","0",6602,18,19365,1075.83333333333,222,"1","1","12","1",17,370,0,0,0,0,0,0,0
"929","3","1","2","2","4","2","1","0",4835,5,12087,2417.4,198,"1","1","6","1",5,328,0,0,0,0,0,0,0
"930","2","2","1","4","1","2","1","0",5959,10,19066,1906.6,141,"2","1","4","1",7,231,0,0,1,0,0,0,0
"931","2","2","2","2","1","1","2","0",1966,10,35605,3560.5,149,"2","1","6","2",6,245,1,0,0,1,0,0,0
"932","3","2","2","3","1","2","1","1",4145,29,35937,1239.20689655172,246,"3","1","7","2",17,410,0,0,1,1,0,0,0
"933","1","2","1","4","4","2","1","0",1454,27,97535,3612.40740740741,58,"1","1","4","1",24,95,0,0,0,0,0,0,0
"934","3","2","1","2","1","1","1","0",3155,20,87041,4352.05,226,"3","1","2","1",15,376,0,0,1,0,0,0,0
"935","3","2","3","1","3","2","2","0",7672,4,25855,6463.75,256,"3","3","9","3",3,429,1,0,0,0,0,0,0
"936","3","1","3","2","1","2","1","0",6067,13,19180,1475.38461538462,211,"1","1","10","1",7,351,0,0,1,0,0,0,0
"937","1","1","3","4","2","2","1","0",4813,8,14334,1791.75,41,"1","1","12","1",4,67,0,0,0,0,0,0,0
"938","3","2","2","4","1","2","2","1",1128,14,12656,904,250,"3","1","8","2",6,419,1,0,0,1,0,0,1
"939","1","1","3","3","4","2","2","0",5258,5,18547,3709.4,39,"1","4","11","1",3,64,1,1,0,0,1,1,0
"940","2","1","3","2","1","2","1","0",2450,13,27187,2091.30769230769,120,"1","1","10","1",6,197,0,0,1,0,0,0,0
"941","1","2","3","4","4","2","1","0",614,25,41059,1642.36,89,"1","1","12","3",25,153,0,0,0,0,0,0,0
"942","3","1","1","2","3","2","1","0",8718,5,28338,5667.6,181,"1","1","2","1",5,302,0,0,0,0,0,0,0
"943","3","1","3","4","1","1","2","0",5746,6,16117,2686.16666666667,219,"1","1","12","1",1,367,1,0,0,0,1,0,1
"944","2","1","1","4","4","2","2","0",900,29,98721,3404.1724137931,103,"1","4","4","1",2,170,1,1,0,0,1,0,1
"945","3","1","1","4","4","2","1","0",7642,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"946","3","1","3","4","4","2","1","0",18590,18,19365,1075.83333333333,222,"1","1","12","1",17,370,0,0,0,0,0,0,0
"947","3","2","3","4","4","2","1","0",1040,10,18266,1826.6,269,"3","1","12","3",10,452,0,0,0,0,0,0,0
"948","2","1","2","2","1","2","1","0",1388,15,24888,1659.2,105,"1","1","6","1",5,173,0,0,1,1,0,0,0
"949","2","1","2","4","2","2","1","0",7967,1,3423,3423,113,"1","1","8","1",1,187,0,0,0,0,0,0,0
"950","1","1","3","2","4","2","1","0",7538,3,10791,3597,35,"1","1","10","1",3,56,0,0,0,0,0,0,0
"951","2","2","1","3","3","2","1","0",5740,4,19830,4957.5,139,"2","1","3","1",3,227,0,0,0,0,0,0,0
"952","2","2","1","4","4","2","1","0",3002,46,94479,2053.89130434783,144,"2","1","4","1",44,237,0,0,0,0,0,0,0
"953","1","1","1","4","1","1","1","0",5584,1,43095,43095,8,"1","1","4","1",1,12,0,0,1,0,0,0,0
"954","3","2","1","4","4","2","1","0",6100,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"955","3","2","1","2","4","2","2","1",1826,12,31034,2586.16666666667,229,"3","4","2","1",2,381,1,1,0,0,0,0,0
"956","3","2","2","3","4","2","1","0",4869,8,14626,1828.25,249,"3","1","7","2",6,416,0,0,0,0,0,0,0
"957","2","1","1","4","4","2","1","0",2209,29,98721,3404.1724137931,103,"1","1","4","1",27,169,0,0,0,0,0,0,0
"958","3","1","1","4","4","2","1","0",1106,51,106256,2083.45098039216,190,"1","1","4","1",48,316,0,0,0,0,0,0,0
"959","3","1","1","4","1","2","1","0",8453,13,32173,2474.84615384615,187,"1","1","4","1",12,310,0,0,1,0,0,0,0
"960","1","2","3","1","1","1","1","0",13719,24,193083,8045.125,74,"1","1","9","3",10,124,0,0,1,0,0,0,0
"961","2","2","3","3","4","2","1","0",1912,9,9837,1093,171,"2","1","11","3",8,284,0,0,0,0,0,0,0
"962","3","1","3","1","1","1","2","0",9096,26,53061,2040.80769230769,207,"1","1","9","1",15,345,1,0,0,0,1,0,0
"963","3","2","2","3","3","2","1","0",3137,5,18560,3712,248,"3","1","7","2",3,414,0,0,0,0,0,0,0
"964","1","1","2","1","1","1","1","1",1230,4,132425,33106.25,12,"1","1","5","1",3,19,0,0,1,1,0,0,0
"965","2","2","2","3","1","1","1","0",3085,15,25781,1718.73333333333,153,"2","1","7","2",9,251,0,0,1,1,0,0,0
"966","3","2","1","2","4","2","1","0",1730,12,31034,2586.16666666667,229,"3","1","2","1",10,380,0,0,0,0,0,0,0
"967","1","2","3","2","3","2","2","0",1248,7,11173,1596.14285714286,80,"1","3","10","3",3,137,1,0,0,0,0,1,0
"968","2","1","1","3","4","2","1","0",7017,5,23573,4714.6,100,"1","1","3","1",5,166,0,0,0,0,0,0,0
"969","1","2","3","4","1","2","1","0",11165,15,31521,2101.4,86,"1","1","12","3",10,148,0,0,1,0,0,0,0
"970","3","2","1","4","4","2","1","0",3779,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"971","3","2","1","4","4","2","1","1",2552,83,94931,1143.74698795181,237,"3","1","4","1",76,394,0,0,0,0,0,0,0
"972","2","2","2","1","2","2","1","0",2195,1,5963,5963,146,"2","1","5","2",1,241,0,0,0,0,0,0,0
"973","3","2","3","2","1","1","1","0",1536,27,37033,1371.59259259259,258,"3","1","10","3",16,431,0,0,1,0,0,0,0
"974","1","1","2","1","1","1","1","0",3898,4,132425,33106.25,12,"1","1","5","1",3,19,0,0,1,1,0,0,0
"975","2","1","3","2","1","1","2","0",5536,13,27187,2091.30769230769,120,"1","1","10","1",7,198,1,0,0,0,1,0,0
"976","3","1","2","3","1","2","1","0",1393,13,19286,1483.53846153846,199,"1","1","7","1",4,329,0,0,1,1,0,0,0
"977","3","2","1","4","3","2","1","0",5545,25,46662,1866.48,236,"3","1","4","1",23,392,0,0,0,0,0,0,0
