subject_id,adultx,qbor,childx,imp_female,imp_pdisyes,imp_pothyes,imp_pregyes,imp_pretyes,imp_psnapyes,imp_puiyes,imp_pwelfyes,imp_race,opmpov,opmthresh,qa4_age1_tc,qa4_gender1,qa4_rel1,qa4_age2_tc,qa4_gender2,qa4_rel2,qa4_age3_tc,qa4_gender3,qa4_rel3,qa4_age4_tc,qa4_gender4,qa4_rel4,qa4_age5_tc,qa4_gender5,qa4_rel5,qa4_age6_tc,qa4_gender6,qa4_rel6,qa4_age7_tc,qa4_gender7,qa4_rel7,qa4_age8_tc,qa4_gender8,qa4_rel8,qa4_age9_tc,qa4_gender9,qa4_rel9,qa1,qa8,qa9,qa9a,qa10,qa11,qb1,qb2,qb4,qb6,qc1,qc2,qc3,qc4,qc5_1,qc5_2,qc5_3,qc5_4,qc5_5,qc5_6,qc5_7,qc5_8,qc5_9,qc5_10,qc5_11,qc5_12,qc6,qd1,qd2,qd7,qd3,qd4,qd5,qd6x,qd6,qf1,qf2,qf3,qf4,qf5,qf6,qf7,qf8,qf9,qf10,qg0,qg2,qg2x,qg3,qg5,qg5x,qh1,qh2a,qh2b,qh3,qh4a,qh4b,qh5_1,qh5_2,qh5_3,qh5_4,qh5_5,qh5_6,qh5_7,qh5_8,qh5_9,qh5_10,qh6_1,qh6_2,qh6_3,qh6_4,qh6_5,qh6_6,qh6_7,qh7,qh7a,qh7b,qh9,qh10,qh10f,qh18,qi1,qi2_asian,qi2_black,qi2_hpa,qi2_natam,qi2_oth,qi2_white,qi3,qi5,qi6,qi8,qi9,qi10,qa3_age_tc,qa3_gender,sppart,qweight_p,qweight_pu,spmthresh,spmpov,qh19f,qb5_1,qb5_2,qb5_3,qb5_4,qb5_5,qb5_6,imp_earnhd_tc,imp_earnsp_tc,imp_incret_tc,imp_incdis_tc,imp_incwelf_tc,imp_incui_tc,imp_incsnap_tc,imp_increg_tc,imp_incoth_tc,imp_incothhh_tc,qh6_7x_tc,qh6_6x_tc,qh6_5x_tc,qh6_4x_tc,qh6_3x_tc,qh6_2x_tc,qh6_1x_tc,qh1x_tc,qh3x_tc,qh7x_tc,imp_chwoop_tc,imp_pmoop_tc,qa8x_tc,qa9x_tc,qa10x_tc,qh10x_tc,qh18x_tc,qh19x_tc,spmres_tc,opmres_tc,opmincneeds_tc,spmincneeds_tc,qsurveyyear,qsurveymonth
2167,2,5,0,0,1,2,2,1,2,2,2,1,2,13878,68,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,4,2,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,1,,1,1,1,5,1,2,3,3,2,2,2,2,2,2,2,2,2,,2,2,,,,,,,,1,1,2,2,2,2,2,2,2,2,1,1,,,,,,1,,,,,,1,2,2,2,2,2,2,1,1,7,1,2,2,,70,1,1,10799,5400,21097.152,1,,,,,,,,0,0,24000,8052,0,0,0,0,0,0,,,,,,0,65000,,,0,0,7159.2764,,,635,,6000,,-23986.656,76013.344,5.4772549,-1.1369618,2013,1
2045,1,1,0,0,2,1,2,1,2,2,2,1,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,1,1,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,4,8,1,1,3,3,2,2,2,2,2,2,3,2,1,12,,,,99,,7,,,,1,2,2,2,2,2,2,1,2,1,1,,,,,,99,,,,,,,1,2,2,2,2,2,2,1,1,8,1,1,,,71,1,2,9850,9850,11912.447,2,1,,,,,,,63441.07,0,24000,0,0,0,0,0,0,0,,,,,,,45000,,,,520,7159.2764,,,,,6000,10,117488.16,149608.47,11.143822,6.2594085,2013,2
964,2,3,1,0,2,2,2,2,1,2,2,5,1,18480,30,2,1,4,1,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,2,4,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,5,2,2,1,1,1,5,1,3,3,3,2,2,2,1,1,1,2,1,1,4,2,2,,98,2,,,,,2,2,2,2,1,2,2,2,2,2,,,,,1,,,1,,,1,1,4,1,1,2,2,2,1,2,2,1,3,1,1,,2,49,1,1,1486,743,27512.936,1,2,2,2,2,2,2,2,9666.6895,0,0,0,0,0,3600,0,0,5000,,,5400,,,,,,,5000,5760,150,850,850,,200,150,80,18963.555,14666.689,.793652,.68925959,2013,2
1919,2,4,2,0,2,2,2,2,2,1,2,1,2,23283,50,2,1,11,1,3,14,2,3,,,,,,,,,,,,,,,,,,,2,,,,2,2,3,4,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,6,1,2,2,2,2,2,2,2,2,2,3,1,1,11,2,2,,98,98,,,,,2,98,2,1,2,2,2,2,2,2,,,,98,,,,1,,,2,,,1,2,2,2,2,2,2,1,6,7,1,1,,,55,1,1,2876,1438,25703.121,2,3,,,,,,,79378.523,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,2000,4000,,,,,4000,2000,89282.68,120978.52,5.1960025,3.4736123,2013,1
2275,4,5,2,0,2,2,1,2,2,2,2,1,2,32298,32,2,9,21,1,14,21,2,9,16,2,3,15,2,3,,,,,,,,,,,,,1,1,1,1,,2,2,3,2,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,8,1,1,3,3,1,2,2,2,2,2,2,1,1,12,,,,99,,99,,,,2,2,2,2,2,2,2,2,1,2,,,,,,99,,99,,99,2,,,1,2,2,2,2,2,2,1,1,3,1,1,,2,56,1,2,37212,9303,44694.895,2,3,,,,,,,78698.648,0,0,0,0,0,0,0,0,62200.512,,,,,,,,,,,1500,2000,1000,1000,,,2000,1500,144686.83,173946.7,5.3856802,3.5038192,2013,1
2101,2,3,0,1,1,2,2,2,2,2,2,5,2,15374,36,1,9,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,3,2,1,,2,,2,,2,2,2,2,2,2,2,2,1,1,2,2,98,4,2,,2,2,1,6,1,2,2,2,2,2,2,2,2,1,2,1,1,7,,,,1,,,,,,2,1,2,2,2,2,2,1,2,2,,1,,,,,,1,,,,,,1,1,2,2,2,2,2,1,1,5,1,1,,,59,2,2,5127,2564,16796.551,1,1,,,,,,,16000,0,0,8052,0,0,0,0,0,0,,,,,,8448,,16000,,0,1040,5000,,,,,5000,20,16423.039,24448,1.5902172,.97776258,2013,1
2256,1,1,0,1,2,1,2,2,2,2,2,1,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,1,1,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,1,,98,1,2,5,1,1,3,3,3,2,2,2,2,2,3,1,1,12,,,,99,,99,,,,2,2,2,2,2,2,2,2,2,1,,,,,,,97,,,,,,,1,2,2,2,2,2,2,1,1,8,1,1,,,57,2,2,7103,7103,11912.447,2,3,,,,,,,64759.387,0,0,0,0,0,0,0,0,0,,,,,,,,,,,600,7159.2764,,,,,6000,600,104743.16,137808.23,11.143822,6.2594085,2013,1
1495,1,2,1,0,2,2,2,2,1,2,1,5,1,15825,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,3,1,2,1,1,2,,,2,2,1,1,1,1,2,2,2,1,1,2,1,4,1,2,1,1,2,10,1,2,2,3,3,2,1,3,3,2,2,1,2,,,,,,,,,,,2,2,1,2,1,2,2,1,2,2,,,1,,1,,,,,,2,,,1,1,2,2,2,2,2,2,2,1,1,2,2,,48,1,2,1173,1173,21860.984,2,,,,,,,,9395.8018,0,0,0,0,0,3600,0,0,0,,,3600,,13520,,,,,,3327.1687,0,,,,,0,,31230.178,12775.802,.80731767,1.4285805,,
2187,1,3,0,1,1,2,2,1,1,2,2,5,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,5,1,,1,1,1,4,1,2,1,1,1,2,2,1,1,2,1,2,2,,,,,,,,,,,1,1,2,2,1,2,1,1,2,2,1,1,,,1,,,,,,,,,1,1,2,2,2,2,1,2,1,2,3,1,,,47,2,2,15768,15768,14487.016,2,,,,,,,,0,0,11808,8052,0,0,2400,0,0,0,,,2400,,,11808,11808,,,,0,0,1523,400,,,0,,29819.023,23616,1.9770615,2.0583274,2013,1
1572,1,3,0,0,1,2,2,1,1,2,1,2,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,2,3,1,,2,,1,98,2,2,1,2,1,1,2,2,2,2,2,2,3,3,1,,2,2,2,7,1,3,1,2,2,2,2,2,1,2,2,2,1,4,,,,1,,,,,,1,1,1,2,1,2,1,1,2,2,1,1,1,,1,,,,,,,,,1,2,2,1,2,2,2,2,1,5,1,1,,,60,1,2,2846,2846,14487.016,2,1,,,,,,,7000,0,4000,5000,0,0,2400,0,0,0,,,2400,,1920,5000,4000,7000,,,1560,0,190,190,,,0,30,25185.043,17920,1.5002093,1.7384562,2012,12
1787,3,4,2,1,1,2,2,1,2,1,2,1,2,28087,52,1,1,29,2,9,6,1,5,3,1,5,,,,,,,,,,,,,,,,2,,,,1,3,1,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,2,2,8,1,1,3,3,1,2,2,2,2,2,3,1,1,3,2,2,,1,,,,,,1,1,2,1,2,2,2,1,2,2,1,1,,1,,,,1,,,,,,1,2,2,2,2,2,2,1,1,7,1,1,,,57,2,1,4194,1398,39486.324,2,1,,,,,,,35000,0,0,8052,0,0,0,0,0,24000,,,,10000,,22000,,35000,,24000,2657.9495,2500,,,650,,2500,40,90513.539,97800,3.482038,2.2922757,2013,2
1753,2,2,2,1,2,2,2,2,2,1,2,2,2,23283,50,1,1,16,2,3,16,2,3,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,1,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,3,10,1,1,3,3,2,2,2,2,2,2,3,1,1,8,1,1,12,1,,,1,,,2,2,2,1,2,2,2,2,2,2,,,,98,,,,1,,,1,1,1,1,2,2,1,2,2,2,2,6,1,1,1,,,50,2,1,5204,2602,32284.168,2,1,,,,,,,45000,60399.504,0,0,0,0,0,0,0,0,,,,,,,,45000,90000,0,5842.8193,2005,,,3000,135,2005,120,119741.83,176600,7.5849333,3.7089953,2013,1
538,1,3,2,1,2,2,2,2,1,2,1,5,2,18498,1,2,3,1,2,3,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,2,2,4,2,,2,,2,,1,2,1,2,2,2,2,2,2,2,2,2,6,4,2,1,1,1,2,6,1,3,3,3,1,1,2,1,1,2,1,2,1,11,,,,1,,,,,,2,2,1,2,1,2,2,1,2,2,,,97,,1,,,1,,,2,,,1,1,2,2,2,2,2,1,4,1,1,1,,,49,2,2,4048,4048,25953.051,2,1,1,2,2,2,2,2,12000,0,0,0,0,0,3600,0,0,12000,,,3960,,,,,12000,,12000,1040,1500,1440,1440,,,1500,20,38841.281,30272.502,1.6365284,1.4965979,2013,3
1347,3,4,0,0,2,2,2,2,2,2,2,5,2,17959,35,2,12,68,2,13,,,,,,,,,,,,,,,,,,,,,,3,98,1,2,,3,3,3,2,,2,,2,,2,1,2,2,2,2,2,2,2,2,2,2,98,2,2,,1,1,1,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,98,,,,,1,1,2,2,2,2,2,1,1,5,1,1,,,42,1,2,20249,6750,31258.188,2,1,,,,,,,25000,0,0,0,0,0,0,0,0,62200.512,,,,,,,,25000,,,1040,1000,,600,,,1000,20,105891.71,112232.21,6.2493577,3.3876472,2013,1
1499,1,2,0,0,1,2,2,2,1,2,2,2,1,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,5,3,1,,1,3,2,,2,2,1,1,1,1,1,2,2,1,1,2,5,5,1,,1,1,2,7,1,1,2,2,1,1,2,1,1,1,2,2,2,,,,,,,,,,,2,1,2,2,1,2,2,1,2,2,,1,,,1,,,,,,,,,1,2,2,1,2,2,2,2,1,3,1,2,1,2,54,1,2,2856,2856,14487.016,2,,,,,,,,0,0,0,8052,0,0,2400,0,0,0,,,2400,,,11520,,,,,0,0,960,0,,,0,,22473.043,11520,.96442026,1.5512542,,
1602,5,4,0,0,2,2,2,2,2,2,2,5,2,28558,57,2,13,57,1,13,85,2,14,85,1,14,,,,,,,,,,,,,,,,2,,,,98,3,2,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,1,9,1,1,3,3,2,2,2,2,2,2,2,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,1,2,2,2,2,1,2,6,7,1,1,,,22,1,2,21351,4270,46161.906,2,3,,,,,,,20000,0,0,0,0,0,0,0,0,62200.512,,,,,,,,20000,,80000,1000,100,,,,,100,1000,95978.75,100000,3.5016458,2.0791764,2013,1
1457,4,1,5,1,2,2,2,2,1,2,1,5,1,47620,24,2,9,22,1,9,28,2,9,12,1,3,8,1,5,5,2,5,3,1,5,2,2,5,,,,1,1,1,1,,4,4,2,2,1,2,,2,,1,2,2,2,2,2,2,2,2,2,2,2,6,3,2,2,2,2,4,4,1,1,2,3,2,2,2,1,1,1,2,2,1,5,,,,1,,,,,,2,2,1,2,1,2,1,1,2,2,,,1,,1,,,98,2,,2,,,1,2,98,98,98,98,98,98,6,1,1,2,2,,55,2,2,6017,1504,53705.438,1,1,,,,,,,4000,0,0,0,0,0,2000,0,0,5682.4409,,,2000,,900,,,4000,,,1560,65,450,450,,,65,30,33433.793,10582.441,.22222683,.62254018,2013,3
241,3,1,0,1,2,2,2,1,2,2,2,1,2,17959,77,1,1,31,1,14,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,3,7,1,1,3,3,2,2,2,2,2,2,3,1,1,12,2,2,,1,,,,,,1,2,2,2,2,2,2,2,2,2,98,,,,,,,1,,,,,,1,2,2,2,2,2,2,1,1,8,1,1,,,71,2,1,10359,3453,32284.168,2,1,,,,,,,90000,0,24000,0,0,0,0,0,0,0,,,,,,,,100000,,0,260,0,,,3000,,0,5,144686.83,188018.31,11.143822,5.0180941,2013,1
2205,2,2,0,0,2,1,2,1,2,2,2,2,2,13878,68,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,3,3,5,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,4,,98,1,3,3,2,2,2,2,2,2,3,1,1,12,2,2,,99,,99,,,,1,2,2,2,2,2,2,1,2,1,99,,,,,,99,99,,99,,,,98,2,2,1,2,2,2,2,1,8,1,1,,,68,1,1,4270,2135,21097.152,2,,,,,,,,90000,0,24000,0,0,0,0,0,0,0,,,,,,,,,,,4161.2817,3499.6924,,,1000,,,,144686.83,176982.28,11.143822,6.2594085,2013,2
364,1,1,0,1,1,2,2,1,2,2,2,1,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,9,1,1,3,3,2,2,2,2,2,2,3,2,2,,,,,,,,,,,1,1,2,2,2,2,2,1,2,2,1,1,,,,,,,,,,,,98,2,2,2,2,2,2,1,6,7,1,1,,,85,2,2,5873,5873,14487.016,2,,,,,,,,0,0,16800,8052,0,0,0,0,0,0,,,,,,0,16800,,,,0,7159.2764,1114,1114,,,,,22369.197,30701.594,2.7882657,1.544086,2013,3
1639,3,1,2,1,2,2,2,2,2,2,2,5,2,28087,61,1,1,32,2,9,14,1,5,8,2,5,,,,,,,,,,,,,,,,1,1,1,1,,3,4,3,3,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,5,2,,2,1,2,5,1,3,3,3,2,2,2,2,2,2,2,2,2,,2,2,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,98,,,,,1,1,2,2,2,2,1,2,3,1,1,1,,,57,2,1,14005,4668,38231.461,2,,,,,,,,0,0,0,0,0,0,0,0,0,62200.512,,,,,,,,,,,3029.4185,200,1072,1072,,,200,,68895.023,63689.445,2.2675774,1.8020505,2013,1
891,2,4,2,1,2,2,2,2,2,2,2,2,2,23283,40,1,1,7,1,3,3,2,3,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,2,3,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,8,1,1,3,3,2,2,2,2,2,2,2,2,1,4,1,1,12,1,,,1,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,1,,,2,,,1,2,2,1,2,2,2,2,1,7,1,1,,,39,2,1,1286,643,31258.188,2,3,2,2,2,2,2,2,10000,60000,0,0,0,0,0,0,0,0,,,,,,,,10000,60000,0,150,40,1364,1364,,,40,150,59465.5,70000,3.0064855,1.9023975,2013,1
749,2,5,0,0,2,2,2,2,2,2,2,4,1,15374,35,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,6,1,1,2,,2,,2,,2,2,2,2,2,1,2,2,2,2,2,2,98,1,2,,2,2,2,5,1,98,1,1,2,2,2,2,2,2,98,1,1,12,1,1,12,1,,,1,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,2,2,1,2,2,98,2,1,2,1,1,52,1,1,1824,912,20426.691,1,3,,,,,,,3000,3000,0,0,0,0,0,0,0,0,,,,,,,,3000,3000,12000,500,1,1199,1100,,,1,500,5706.6899,6000,.39026928,.27937418,2013,2
1774,2,4,0,1,2,2,2,2,2,2,2,1,2,15374,57,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,3,2,4,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,5,1,2,3,3,3,2,2,2,2,2,3,2,2,,1,1,12,,,,99,,6,2,2,2,2,2,2,2,2,2,2,,,,,,,,1,,,,,,1,2,2,2,2,2,2,1,1,7,1,1,,,58,2,1,10170,5085,16796.551,2,2,,,,,,,0,47928.945,0,0,0,0,0,0,0,0,,,,,,,,,,0,3600,7159.2764,,,,,6000,300,24218.52,47928.945,3.1175325,1.4418746,2013,1
289,1,3,0,0,1,2,2,1,2,2,2,2,2,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,3,5,5,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,1,,2,2,2,7,1,1,3,3,2,2,2,2,2,2,3,1,2,,,,,,,,,,,1,1,2,2,2,2,2,1,2,2,99,99,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,3,1,2,2,,66,1,2,2426,2426,14487.016,2,,,,,,,,27830.932,0,24000,8052,0,0,0,0,0,0,,,,,,,,,,,4367.0405,0,296,296,,,0,,112422.38,116671.98,10.595948,6.2594085,2013,2
1010,2,1,1,0,2,2,2,1,2,2,2,1,2,18480,57,2,1,16,2,3,,,,,,,,,,,,,,,,,,,,,,2,,,,2,3,2,1,1,2,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,99,2,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,2,98,,98,98,,98,98,,1,2,2,2,2,2,2,2,2,2,99,,,,,,,99,,99,2,,,98,2,2,2,2,2,2,1,1,7,1,1,,,62,1,1,16401,8200,22623.459,2,,,,,,,,57524.27,47792.23,23093.854,0,0,0,0,0,0,52486.988,,,,,,,,,,,1598.5443,4883.7793,,,,,,,144686.83,180897.34,9.7888174,6.2594085,2012,12
1053,1,3,0,1,2,2,2,2,2,2,2,5,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,1,1,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,10,1,1,3,3,2,2,2,1,2,2,3,1,1,12,,,,99,,6,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,1,2,2,2,2,2,1,1,5,1,1,,,47,2,2,4592,4592,14487.016,2,2,,,,,,,47153.188,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1440,100,1000,1000,,,100,120,34856.074,47153.188,3.947525,2.4060218,2013,2
2156,4,4,0,1,2,2,2,2,2,2,2,2,2,23681,37,1,13,39,2,13,42,2,14,,,,,,,,,,,,,,,,,,,4,98,,98,,3,2,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,1,10,1,2,1,2,3,2,2,2,1,1,1,2,2,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,98,98,,,,,98,2,2,1,2,2,2,2,6,2,1,1,,2,18,2,2,37212,9303,38231.461,2,,,,,,,,0,0,0,0,0,0,0,0,0,62200.512,,,,,,,,,,,0,3618.7263,,,,,,,112918.39,116537.12,4.921123,2.9535463,2013,1
1686,1,4,0,1,2,2,2,2,2,2,2,2,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,3,3,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,4,9,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,8,1,1,,2,37,2,2,2921,2921,14487.016,2,1,,,,,,,90000,0,0,0,0,0,0,0,0,0,,,,,,,,100000,,,1300,1500,1100,1100,,,1500,25,75063.703,115000,9.6274595,5.181447,2013,1
1194,1,5,0,0,1,2,2,1,2,2,2,1,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,1,4,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,10,1,1,3,3,2,2,2,2,2,2,2,1,1,12,,,,99,,99,,,,1,1,2,2,2,2,2,2,2,2,99,99,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,5,1,1,,1,63,1,2,3803,3803,14487.016,2,3,,,,,,,18963.734,0,24000,8052,0,0,0,0,0,0,,,,,,,,,,,2080,2000,,,,,2000,2080,62397.363,60566.422,5.0704412,4.3071232,2013,2
1022,1,2,0,1,2,2,2,2,2,2,2,1,2,11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,1,3,4,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,2,3,1,1,3,3,2,2,2,2,2,2,3,1,1,6,,,,1,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,98,2,2,2,2,2,2,1,1,8,1,1,,,48,2,2,1477,1477,14487.016,2,1,,,,,,,70000,0,0,0,0,0,0,0,0,0,,,,,,,,70000,,,780,4926.1606,1150,1150,,,,15,44832.09,70000,5.8601928,3.0946395,2013,3
336,4,4,0,1,2,2,2,2,2,2,2,3,2,23681,48,2,13,52,1,13,18,1,12,,,,,,,,,,,,,,,,,,,3,1,1,2,,2,2,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,2,3,9,1,1,3,3,2,2,2,2,2,2,3,1,1,12,,,,1,,,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,1,,,,,,1,2,1,2,2,2,2,2,6,5,1,1,,1,20,2,2,28069,7017,38231.461,1,1,,,,,,,10000,0,0,0,0,0,0,0,0,30000,,,,,,,,10000,,30000,2080,0,1200,400,,,0,40,37523.73,40000,1.6891179,.98148829,2013,1
1274,2,2,0,0,2,2,2,1,2,2,2,1,2,13878,74,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,1,1,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,4,10,1,1,3,3,2,2,2,2,2,2,3,2,2,,2,2,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,,,,,,,1,,,,,,1,2,2,2,2,2,2,1,1,8,1,2,2,,74,1,1,6765,3382,16796.551,2,,,,,,,,0,0,24000,0,0,0,0,0,0,0,,,,,,,70000,,,0,0,3000,,,,,3000,,71000,74000,5.3321805,4.2270584,2013,1
337,3,3,0,1,2,2,2,2,2,2,2,2,2,17959,85,1,1,85,1,9,,,,,,,,,,,,,,,,,,,,,,2,,,,99,6,4,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,3,8,1,1,3,3,2,2,2,2,2,2,3,1,1,12,1,1,12,99,,8,99,,6,2,2,2,2,2,2,2,2,2,2,,,,,,,,99,,9,,,,1,2,2,1,2,2,2,2,6,7,1,1,,,85,2,1,5538,1846,32284.168,2,2,,,,,,,85594.289,49536.973,0,0,0,0,0,0,0,62200.512,,,,,,,,,,,5842.8193,2000,,,,,2000,2400,144686.83,188018.31,11.143822,5.7023458,2013,3
1188,2,2,0,1,2,2,2,2,2,2,2,2,2,15374,62,1,12,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,98,,2,2,2,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,5,1,1,3,3,2,2,2,2,2,2,3,2,1,9,,,,99,,8,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,98,8,,,,,1,2,2,1,2,2,2,2,1,8,1,1,,,63,2,2,1770,885,20426.691,2,1,,,,,,,84584.086,0,0,0,0,0,0,0,0,62200.512,,,,,,,,,,,5842.8193,600,1300,1300,,,600,118,134879.08,166637.53,10.838919,6.2594085,2013,1
329,2,2,2,1,2,2,2,2,1,2,2,5,1,23283,40,2,2,14,1,5,11,2,5,,,,,,,,,,,,,,,,,,,1,1,1,2,,3,3,3,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,3,5,1,1,3,3,2,2,2,2,2,2,3,2,2,,1,1,11,,,,1,,,2,2,2,98,1,2,2,1,2,2,,,,,1,,,98,1,,,,,1,1,2,2,2,2,2,1,1,5,1,1,,1,63,2,1,1440,720,31258.188,1,3,,,,,,,0,20000,0,0,0,0,52,0,0,1980.6592,,,52,,,,,,20000,,4012.0266,300,1600,1600,,,300,2000,18928.867,21980.658,.94406468,.60556507,2013,2
75,1,3,0,0,2,2,2,1,2,2,2,1,1,11011,25,1,17,,,,,,,,,,,,,,,,,,,,,,,,,1,99,99,1,,1,5,5,1,,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,2,2,1,5,1,3,3,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,99,,,,,,,99,,99,,,,1,1,98,98,98,98,98,98,2,2,98,1,,,68,1,2,36535,36535,14487.016,1,,,,,,,,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,0,300,,,,,300,,-104.80005,50,.0045409137,-.0072340677,2013,1
2068,2,4,4,1,2,2,2,2,2,2,2,1,2,30678,41,1,1,14,1,3,11,1,3,9,2,3,7,2,3,,,,,,,,,,,,,2,,,,98,3,2,2,1,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,9,1,1,3,3,2,2,2,2,2,2,3,1,1,1,1,1,12,98,1,,98,98,,2,2,2,2,2,2,2,1,2,2,,,,,,,,1,,,97,,,1,2,2,2,2,2,2,1,1,8,1,1,,,40,2,1,5100,2550,39486.324,1,1,,,,,,,1575.989,50588.379,0,0,0,0,0,0,0,0,,,,,,,,,,0,1575.989,7159.2764,,,,,6000,100,38890.691,52164.367,1.7003835,.98491549,2013,1
